dam,day_of_year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970
BON,173,12.8,13.3,13.9,12.8,15,15.6,14.4,14.4,13.9,12.2,13.3,12.8,13.3,14.4,15,14.4,15,11.7,12.8,15,14.4,13.3,13.3,14.4,13.3,14.4,18.512,14.225,15.233,12.883,13.389,13.85,15.15,14.75,13.083,14.444,12.778,15,13.889,13.889,14.444,,,, NA, NA, NA, NA, NA, NA, NA
BON,174,12.8,13.3,13.9,12.8,15,15.6,14.4,13.9,13.9,12.2,13.3,13.3,13.3,13.9,15,14.4,13.3,12.2,12.8,15,15,13.9,13.3,13.9,12.8,15,17.752,14.529,15.45,12.983,13.389,13.767,15,14.85,13.283,14.444,12.778,15,13.889,13.889,14.444,,,, NA, NA, NA, NA,12.433, NA, NA
BON,175,12.8,13.9,14.4,13.3,15,15.6,14.4,13.9,13.9,12.2,13.3,13.3,13.3,14.4,15,14.4,13.3,12.2,12.8,15.6,15.6,13.9,13.3,13.9,13.3,15,16.84,14.665,15.554,13.05,13.463,13.5,14.867,15,13.633,14.444,13.333,15,13.889,13.889,14.444,,,,12.533, NA, NA, NA, NA, NA, NA
BON,176,12.8,13.9,15,13.3,15,15.6,14.4,13.9,13.9,12.2,13.3,13.9,13.3,14.4,15.6,14.4,13.9,12.2,13.3,16.1,15.6,14.4,13.3,13.9,13.3,15,18.5,14.588,15.929,13.183,13.711,13.383,14.75,14.867,13.967,15,13.333,16.111,13.889,13.889,13.889,,,, NA, NA, NA, NA,11.5, NA, NA
BON,177,12.8,13.3,14.4,13.3,15,15.6,14.4,13.9,13.9,12.2,13.3,13.9,13.3,15,15.6,14.4,13.9,12.8,13.9,16.1,15.6,14.4, NA,13.3,13.3, NA,17.842,14.617,15.996,13.233,13.963,13.467,14.7,14.45,14.483,15.556,12.778,16.111,14.444,14.444,13.889,,,, NA, NA, NA, NA, NA, NA, NA
BON,178,12.8,13.9,14.4,13.3, NA,15.6,15,13.9,13.9,12.2,13.3,14.4,13.3,15,15,14.4,13.9,12.8,13.9,16.7,15.6,14.4,13.9,13.3,13.3,15.6,17.72,14.698,15.95,13.4,14.025,13.433,14.8,14.4,14.817,15.556,13.667,16.111,14.444,14.444,13.889,,,, NA, NA, NA, NA, NA, NA, NA
BON,179,13.3,13.9,14.4,13.9,15,16.1,14.4,13.9,13.3,12.2,13.9,14.4,13.3,15,15,15,13.3,12.8,13.9,16.1,15.6,14.4,13.9,13.9,15,15.6,15.556,14.542,15.821,13.533,14.189,13.467,14.85,14.5,14.886,15.556,13.333,16.667,13.889,14.444,13.889,,,, NA,12.8, NA, NA, NA, NA, NA
BON,180,13.3,13.9,15,13.9,15,16.7, NA,13.9,13.3,12.8,13.9,15,13.3,15,14.4,15,13.3,12.8,13.9,16.1,15.6,15,13.9,13.9,13.3,16.1,15.556,14.483,16.02,13.42,14.34,13.5,14.717,14.933,15,15.556,13.333,16.667,14.444,15,13.889,,,, NA, NA, NA,15.233, NA, NA, NA
BON,181,13.9,13.9,15,13.9,15,17.2, NA,13.9,13.9,12.8,13.3,15,13.3,15,14.4, NA,13.3,12.8,13.9,16.1,15.6,15.6,13.9,14.4,13.3,16.7,15,14.725,16.308,13.183,14.391,13.517,14.7,15.133,15.6,15.556,13.889,16.667,13.889,15,14.444,,,, NA, NA, NA, NA, NA, NA, NA
BON,182,13.9,14.4,15,14.4,15,17.2, NA,13.9,13.9,11.7,13.3,15.6,13.3,15.6,14.4,15,13.3,12.8,13.3,16.1,15.6,15.6,14.4,14.4,13.3,16.7,14.823,14.82,16.683,13.283,14.291,13.92,14.533,14.983,16.267,16.111,13.889,16.667,14.444,15,14.444,,,, NA, NA, NA, NA, NA, NA, NA
BON,183,13.9,15,14.4,14.4,16.1,17.8, NA,14.4,13.9,13.3,13.9,15.6,13.3,16.1,14.4,15.6,13.3,13.3,13.3,16.7,15.6,15.6, NA,14.4,13.9,17.2,16.111,14.829,16.938,13.583,14.4,14.45,14.617,14.9,16.733,15.556,13.889,16.667,14.444,15.556,14.444,,,, NA, NA, NA, NA,14.7,13.133, NA
BON,184,14.4,15,15,15,16.1,17.8,14.4,14.4,13.9,13.3,13.9,16.1,13.3,16.1,13.9,15.6,13.9,13.9,13.3,16.7,15.6,15.6,14.4,14.4,13.3,17.2,11.1,14.871,16.975,13.883,14.3,14.66,14.8,14.767,17.417,15.556,14.444,16.667,14.444,16.111,14.444,,,, NA, NA, NA, NA, NA,13.1, NA
BON,185,14.4,15.6,15.6,15,16.1,17.2,15,14.4,13.9,13.3,13.9,15.6,13.3,16.7,14.4,15.6,13.9,13.9,13.3,16.7,16.1,15.6,14.4,14.4,14.4,16.7,16.667,14.985,17.238,13.867,14.525,14.833,15,14.917,17.533,15.556,14.444,16.667,14.444,16.111,14.444,,,, NA,14, NA, NA, NA,12.7,14.433
BON,186,14.4,15.6,15.6,15,16.1,17.8,15.6,15,14.4,13.3,13.9,16.1,13.3,16.7,14.4,15.6,14.4,13.9,13.3,16.1,16.1,15.6,14.4,14.4,14.4,17.2,16.667,15.113,17.387,13.8,14.69,15.15,15.017,15.25,17.2,16.111,14.444,16.667,14.444,16.111,14.444,,,, NA, NA,14.1, NA, NA, NA, NA
BON,187,14.4,15.6,15.6,14.4,17.2,17.8,15.6,15.6,13.9,13.3,13.9,16.1,13.3,16.7,14.4,15.6,14.4,13.9,13.3,16.1,16.1,16.1,14.4,15,14.4,17.2,16.111,15.083,17.421,13.767,14.527,15.38,14.933,15.55,16.967,16.111,14.444,16.667,15.556,16.111,15,,,, NA, NA, NA, NA, NA, NA, NA
BON,188,14.4,15.6,15.6,14.4,17.2,18.3,15.6,15.6,13.9,13.3,14.4,16.1,13.3,16.7,15,15.6,14.4,13.9,13.3,16.1,16.1,15,15,15,14.4,16.7,16.111,15.171,17.846,14,14.622,15.583,14.75,15.833,17.143,16.111,14.444,16.667,14.444,16.111,15,,,, NA, NA, NA, NA,14.78,11.771, NA
BON,189,14.4,15.6,15.6,15,17.8,18.3,15.6,16.1,13.9,13.3,14.4, NA,13.3,16.1,15.6,15.6,14.4,15,13.9,16.1,16.1,14.4,15.6,15,14.4,16.1,15.556,15.164,17.842,14.267,14.657,15.767,14.717,16.083,17.083,15.556,13.889,16.667,14.444,16.111,14.444,,,,13.233, NA, NA, NA, NA, NA, NA
BON,190,14.4,15.6,15.6,15,18.3,18.9,16.1,16.1,14.4,13.3,15,16.1,13.3,16.1,16.1,15.6,14.4,15,13.3,16.1,16.1,14.4,16.1,15,14.4,16.1,16.111,15.316,17.942,14.617,14.744,16.033,14.917,15.983,16.783,15.556,13.889,16.667,14.444,16.111,14.444,,,, NA, NA, NA, NA, NA, NA, NA
BON,191,14.4,15.6,15.6,15.6,17.2,18.9,16.1,16.1,14.4,13.3,15,16.1,13.3,16.7,16.1,15.6,14.4,15,13.3,16.7,16.7,14.4, NA,15,15.6,16.7,16.667,15.404,18.087,14.96,14.875,16.343,14.917,15.983,16.817,16.111,14.444,16.667,14.444,16.111,14.444,,,, NA, NA, NA, NA, NA, NA, NA
BON,192,13.9,16.1,15.6,15.6,17.8,19.4,16.7,16.7,13.9,13.9,15,16.1,13.3,16.7,16.1,15.6,14.4,15,13.9,17.2,16.1,14.4,16.7,15.6,15,16.7,16.667,15.495,18.08,15.3,14.856,16.533,14.933,16.25,17.133,16.111,14.444,16.667,14.444,16.111,15,,,, NA, NA, NA, NA, NA, NA, NA
BON,193,14.4,16.7,15.6,15,17.2,19.4,16.7,16.7,13.9,13.9,15,16.7,13.3,16.7,16.7,16.7,14.4,15,13.9,17.2,16.1,14.4,16.7,15.6,16.1,16.7,16.111,15.605,18.142,15.333,14.786,16.883,15.033,16.45,17.45,16.667,13.889,16.111,14.444,15,15,,,, NA, NA, NA, NA, NA, NA, NA
BON,194,15,16.7,15.6,15,17.2,18.9,16.7,16.7,13.9,14.4,15,16.7,12.8,16.7,16.7,16.1,13.9,15,13.9,16.7,16.1,15,16.7,15.6,16.1,16.1,16.111,15.746,18.113,15.067,14.69,17.383,15.267,16.783,17.55,16.667,14.444,16.111,14.444,15,15,,,, NA, NA, NA,16.5, NA, NA, NA
BON,195,14.4,17.2,15.6,14.4,17.8,18.9,16.7,17.2,13.9,14.4,16.1,16.7,13.3,16.7,16.7, NA,13.9,15,13.9,16.1,16.1,15,17.2,15.6,16.1,16.7,16.667,15.933,18.058,14.817,14.58,17.583,15.6,17.117,17.683,17.222,14.444,16.667,14.444,15,15,,,, NA, NA, NA, NA, NA, NA, NA
BON,196,14.4,17.2,15.6,14.4,17.8,18.9,16.7,17.2,14.4,14.4,16.1,17.2,13.3,16.7,16.7, NA,13.9,15.6,13.9,16.1,16.1,15.6,17.2,15.6,16.1,16.7,16.114,16.143,18.192,14.95,14.786,17.667,15.9,17.6,17.667,17.778,14.444,16.111,15.556,15,15,,,, NA, NA, NA, NA, NA,13.527, NA
BON,197,15,17.2,15.6,14.4,17.8,18.9,16.7,17.2,15,14.4,15.6,17.2,13.9,16.7,16.7, NA,13.9,15.6,13.9,16.1,16.7,15.6,17.2,15.6,16.1,16.7,16.354,16.259,18.012,15.133,15,17.586,16.167,17.667,17.567,17.778,15,16.667,15.556,15,15.556,,,, NA, NA, NA, NA,14.25,14.2, NA
BON,198,14.4,17.2,16.1,14.4,17.8,19.4,16.7,17.8,15,14.4,15,17.2,13.9,16.7,16.7,16.1,14.4,15.6,14.4,16.1, NA,15.6,17.2,15.6,16.1,16.7,16.892,16.367,17.821,15.167,14.911,17.483,16.417,17.333,17.7,17.778,15,17.222,15.556,15.556,14.444,,,, NA, NA, NA, NA, NA, NA, NA
BON,199,15,17.2,16.1,14.4,17.8,19.4,16.7,17.8,15,14.4,15,17.2,13.9,16.1,16.7,16.7, NA,15.6,13.9,16.7,17.2,15.6,17.8,16.1,16.1,16.7,17.238,16.625,17.842,15.25,14.988,17.567,16.633,17.183,17.717,17.778,15.556,17.222,16.667,15.556,15.556,,,, NA,14.61, NA, NA, NA, NA, NA
BON,200,15,17.2,16.7,15.6,17.8,20,16.7,17.8,15.6,14.4,15,17.2,14.4,16.1,16.7,16.7, NA,16.1,14.4,16.7,17.8,16.1,18.9,16.1,16.1,16.7,17.627,16.908,18.288,15.45,15.287,17.714,16.8,17.3,17.75,18.333,15.556,17.222,16.667,15.556,15.556,,,, NA, NA, NA, NA, NA, NA, NA
BON,201,15,17.8,16.7,15.6,17.2,20,16.7,17.8,15.6,14.4,15.6,17.8,14.4,16.1,16.7,16.7, NA,16.1,14.4,16.7,17.2,16.7, NA,16.1,16.1,17.2,17.253,17.196,18.758,15.567,15.68,17.733,16.967,17.333,17.867,18.333,16.111,16.667,16.667,15.556,16.111,,,, NA, NA,15.967, NA, NA,14.348, NA
BON,202,15.6,17.8,16.7,16.1,17.8,20,16.7,17.8,15.6,14.4,15.6,17.8,15,16.7,16.7,17.2,15.6,16.1,14.4,17.2,17.2,16.7, NA,16.1,16.1,17.2,17.976,17.371,18.863,15.24,16.089,17.65,17.083,17.65,17.833,18.333,15.556,17.222,16.667,15,15.556,,,, NA, NA,16, NA,14.75, NA, NA
BON,203,15.6,17.8,17.2,16.1,17.8,20,16.7,17.2,16.1,14.4,15.6,17.8,15.6,16.7,16.7,17.8,15.6,15.6,14.4,17.2,17.2,16.7, NA,16.1,16.1,16.7,19.35,17.169,19.15,14.967,16.39,17.717,17.45,17.767,17.8,18.333,15.556,17.222,17.222,15,16.111,,,,15.433, NA, NA, NA, NA, NA, NA
BON,204,15.6,17.2,17.8,16.1,17.8,20,16.7,16.7,16.7,15,15.6,17.2,15.6,17.2,16.7,17.8,16.7,15.6,14.4,17.8,17.8,16.7, NA,16.1,16.1,17.2,18.712,16.783,19.4,14.92,16.78,17.867,17.883,17.8,17.778,18.333,16.111,17.778,17.222,15.556,16.667,,,, NA, NA, NA, NA,14.5, NA, NA
BON,205,16.1,17.2,17.8,16.7,17.8,20,16.7,17.2,16.1,15,15.6,17.2,15.6,17.2,17.2,17.8,16.7,15.6,15,17.8, NA,16.7, NA,15.6,16.1,16.7,18.408,16.887,19.525,15.217,17.067,18.233,17.983,17.95,18.9,18.333,16.667,17.222,17.778,15.556,16.667,,,, NA, NA, NA, NA, NA, NA,16.367
BON,206,16.7,17.8,17.8,16.7,17.8,20,16.7,17.2,16.1,14.4,16.1,17.8,15.6,17.2,17.2, NA,16.7,15.6,15,17.2,17.8,17.2,18.3,15.6,16.1,16.7,19.24,17.171,19.604,15.58,17.122,18.457,17.933,18.167,18.8,18.333,16.667,17.222,17.778,15.556,16.667,,,, NA, NA, NA, NA, NA,15.178, NA
BON,207,16.7,17.8,18.3,17.2,17.8,20.6,16.7,17.8,16.1,15,16.1,17.8,15.6,17.2,17.8,18.3, NA,15.6,15,17.2,17.8,17.2,18.3,16.1,16.1,16.7,18.65,17.569,19.752,15.667,17.2,18.533, NA,18.417,18.95,18.333,16.667,17.222,18.889,15.556,16.667,,,, NA, NA, NA, NA, NA, NA, NA
BON,208,17.2,17.8,18.3,17.8,17.8,20.6,17.2,17.8,16.1,15.6,16.7,17.8,16.1,17.2,18.3, NA,17.2,16.1,15.6,17.2,18.3, NA,18.3,16.1,16.7,17.2,17.783,17.992,19.508,15.733,17.38,18.467, NA,18.633,18.92,18.889,16.667,17.222,17.778,15.556,17.222,,,, NA,14.666, NA, NA, NA, NA, NA
BON,209,17.2,17.8,18.3,17.8,17.8,21.1,17.2,17.8,16.1,16.1,16.7,17.8,16.1,17.2,18.9, NA,17.2, NA,15.6,17.2,18.3,17.2,18.3,16.1,16.7,17.2,18.067,18.046,19.579,15.983,17.578,18.35, NA,18.967,18.8,18.889,17.222,17.222,17.778,16.111,17.222,,,, NA, NA,16,17.933, NA, NA, NA
BON,210, NA,17.8,18.3,17.8,18.3,21.7,17.2,17.8,16.7,16.1,16.7,17.8,16.7,17.8,18.9,18.3,17.2,16.7,16.1,17.2,18.9,17.2,18.3,16.1,16.7,17.8,18.2,17.703,19.733,16.217,17.762,18.267,18.267,19.233,18.9,18.889,17.222,17.222,16.667,16.111,17.222,,,, NA, NA, NA, NA, NA, NA, NA
BON,211,17.2,17.8,18.3,17.8,18.9,21.7,17.8,17.8,16.7,16.1,17.2,18.3,17.2,17.8,18.9,18.3, NA,16.7,16.1,17.8, NA,17.2,18.9,16.1,16.7,18.3,17.229,17.481,19.762,16.483,18.312,17.957,18.167,19.717,18.817,18.889,17.222,17.778,17.778,16.111,17.222,,,, NA, NA, NA, NA, NA,15.467, NA
BON,212,18.3,17.8,18.3,17.8,18.9,21.7,17.8,17.8,16.7,16.1,17.2,18.3,17.8,17.8,18.9,18.3,17.8,16.7,16.1,18.3, NA,17.2,18.9,16.7,16.7,18.3,17.807,17.383,19.988,16.8,18.35,17.583,18.2,20.183,18.967,18.889,17.222,17.778,17.778,16.667,17.222,,,, NA, NA, NA, NA,16.5,16.783, NA
