year,mo,da,tempc
1952,6,23,15.5555555555556
1952,6,24,15.5555555555556
1952,6,25,15.5555555555556
1952,6,26,15.5555555555556
1952,6,27,15.5555555555556
1952,6,28,16.1111111111111
1952,6,29,16.1111111111111
1952,6,30,16.6666666666667
1952,7,1,16.1111111111111
1952,7,2,16.1111111111111
1952,7,3,16.6666666666667
1952,7,4,16.6666666666667
1952,7,5,16.6666666666667
1952,7,6,16.6666666666667
1952,7,7,16.6666666666667
1952,7,8,16.6666666666667
1952,7,9,16.6666666666667
1952,7,10,17.7777777777778
1952,7,11,17.7777777777778
1952,7,12,18.3333333333333
1952,7,13,18.8888888888889
1952,7,14,19.4444444444444
1952,7,15,19.4444444444444
1952,7,16,19.4444444444444
1952,7,17,18.8888888888889
1952,7,18,20
1952,7,19,18.8888888888889
1952,7,20,18.8888888888889
1952,7,21,18.3333333333333
1952,7,22,18.3333333333333
1952,7,23,18.3333333333333
1952,7,24,18.3333333333333
1952,7,25,18.3333333333333
1952,7,26,18.8888888888889
1952,7,27,18.8888888888889
1952,7,28,18.3333333333333
1952,7,29,18.8888888888889
1952,7,30,19.4444444444444
1952,7,31,19.4444444444444
1952,8,1,20
1952,8,2,20
1952,8,3,20
1952,8,4,20.5555555555556
1952,8,5,20.5555555555556
1952,8,6,20.5555555555556
1952,8,7,20
1952,8,8,20
1952,8,9,20.5555555555556
1952,8,10,20.5555555555556
1952,8,11,20.5555555555556
1952,8,12,21.1111111111111
1952,8,13,21.1111111111111
1952,8,14,21.1111111111111
1952,8,15,21.1111111111111
1952,8,16,21.1111111111111
1952,8,17,21.1111111111111
1952,8,18,20.5555555555556
1952,8,19,20
1952,8,20,18.8888888888889
1952,8,21,19.4444444444444
1952,8,22,18.8888888888889
1952,8,23,18.8888888888889
1952,8,24,19.4444444444444
1952,8,25,19.4444444444444
1952,8,26,18.8888888888889
1952,8,27,18.8888888888889
1952,8,28,18.8888888888889
1952,8,29,18.8888888888889
1952,8,30,18.8888888888889
1952,8,31,18.8888888888889
1952,9,1,18.8888888888889
1952,9,2,18.8888888888889
1952,9,3,18.8888888888889
1952,9,4,19.4444444444444
1952,9,5,19.4444444444444
1952,9,6,18.8888888888889
1952,9,7,18.8888888888889
1952,9,8,18.8888888888889
1952,9,9,18.8888888888889
1952,9,10,18.8888888888889
1952,9,11,17.7777777777778
1952,9,12,17.7777777777778
1952,9,13,16.6666666666667
1952,9,14,16.6666666666667
1952,9,15,16.1111111111111
1952,9,16,17.2222222222222
1952,9,17,17.2222222222222
1952,9,18,16.6666666666667
1952,9,19,16.6666666666667
1952,9,20,16.6666666666667
1952,9,21,16.6666666666667
1952,9,22,17.7777777777778
1952,9,23,18.8888888888889
1952,9,24,18.8888888888889
1952,9,25,18.8888888888889
1952,9,26,18.8888888888889
1952,9,27,18.8888888888889
1952,9,28,18.8888888888889
1952,9,29,18.8888888888889
1952,9,30,17.7777777777778
1952,10,1,18.3333333333333
1952,10,2,18.3333333333333
1952,10,3,18.3333333333333
1952,10,4,18.3333333333333
1952,10,5,17.7777777777778
1952,10,6,17.7777777777778
1952,10,7,17.2222222222222
1952,10,8,17.2222222222222
1952,10,9,17.2222222222222
1952,10,10,17.2222222222222
1952,10,11,16.6666666666667
1952,10,12,16.1111111111111
1952,10,13,16.1111111111111
1952,10,14,15.5555555555556
1952,10,15,16.1111111111111
1952,10,16,15.5555555555556
1952,10,17,15.5555555555556
1952,10,18,15.5555555555556
1952,10,19,15.5555555555556
1952,10,20,15.5555555555556
1952,10,21,15.5555555555556
1952,10,22,15
1952,10,23,15
1952,10,24,15
1952,10,25,15
1952,10,26,15
1952,10,27,15
1952,10,28,13.8888888888889
1952,10,29,13.8888888888889
1952,10,30,13.8888888888889
1952,10,31,13.8888888888889
1952,11,1,13.8888888888889
1952,11,2,13.3333333333333
1952,11,3,12.7777777777778
1952,11,4,11.6666666666667
1952,11,5,11.6666666666667
1952,11,6,11.6666666666667
1952,11,7,11.1111111111111
1952,11,8,10.5555555555556
1952,11,9,10
1952,11,10,10
1952,11,11,10
1952,11,12,10
1952,11,13,10
1952,11,14,9.44444444444444
1952,11,15,9.44444444444444
1952,11,16,9.44444444444444
1952,11,17,9.44444444444444
1952,11,18,8.88888888888889
1952,11,19,8.33333333333333
1952,11,20,8.33333333333333
1952,11,21,8.33333333333333
1952,11,22,8.33333333333333
1952,11,23,7.77777777777778
1952,11,24,7.77777777777778
1952,11,25,7.22222222222222
1952,11,26,5.55555555555556
1952,11,27,5.55555555555556
1952,11,28,5.55555555555556
1952,11,29,5
1953,3,1,6.11111111111111
1953,3,2,6.11111111111111
1953,3,3,6.66666666666667
1953,3,4,6.66666666666667
1953,3,5,6.66666666666667
1953,3,6,6.66666666666667
1953,3,7,6.66666666666667
1953,3,8,6.66666666666667
1953,3,9,6.66666666666667
1953,3,10,7.77777777777778
1953,3,11,7.77777777777778
1953,3,12,7.77777777777778
1953,3,13,8.88888888888889
1953,3,14,7.77777777777778
1953,3,15,8.33333333333333
1953,3,16,8.33333333333333
1953,3,17,7.77777777777778
1953,3,18,7.77777777777778
1953,3,19,8.33333333333333
1953,3,20,7.77777777777778
1953,3,21,7.77777777777778
1953,3,22,7.77777777777778
1953,3,23,7.77777777777778
1953,3,24,8.33333333333333
1953,3,25,8.33333333333333
1953,3,26,8.33333333333333
1953,3,27,8.33333333333333
1953,3,28,8.88888888888889
1953,3,29,8.33333333333333
1953,3,30,8.88888888888889
1953,3,31,8.88888888888889
1953,4,1,8.88888888888889
1953,4,2,8.33333333333333
1953,4,3,8.88888888888889
1953,4,4,8.33333333333333
1953,4,5,8.88888888888889
1953,4,6,9.44444444444444
1953,4,7,6.11111111111111
1953,4,8,9.44444444444444
1953,4,9,9.44444444444444
1953,4,10,9.44444444444444
1953,4,11,9.44444444444444
1953,4,12,6.11111111111111
1953,4,13,8.33333333333333
1953,4,14,7.77777777777778
1953,4,15,8.33333333333333
1953,4,16,8.33333333333333
1953,4,17,8.88888888888889
1953,4,18,8.88888888888889
1953,4,19,9.44444444444444
1953,4,20,10
1953,4,21,11.1111111111111
1953,4,22,11.6666666666667
1953,4,23,12.7777777777778
1953,4,24,12.7777777777778
1953,4,25,12.7777777777778
1953,4,26,12.7777777777778
1953,4,27,12.7777777777778
1953,4,28,12.7777777777778
1953,4,29,12.2222222222222
1953,4,30,11.6666666666667
1953,5,1,11.6666666666667
1953,5,2,11.1111111111111
1953,5,3,11.1111111111111
1953,5,4,11.1111111111111
1953,5,5,11.6666666666667
1953,5,6,12.2222222222222
1953,5,7,12.2222222222222
1953,5,8,12.2222222222222
1953,5,9,12.7777777777778
1953,5,10,12.7777777777778
1953,5,11,12.7777777777778
1953,5,12,12.2222222222222
1953,5,13,12.2222222222222
1953,5,14,12.2222222222222
1953,5,15,12.2222222222222
1953,5,16,12.2222222222222
1953,5,17,12.7777777777778
1953,5,18,13.8888888888889
1953,5,19,13.3333333333333
1953,5,20,13.8888888888889
1953,5,21,14.4444444444444
1953,5,22,14.4444444444444
1953,5,23,14.4444444444444
1953,5,24,13.3333333333333
1953,5,25,13.8888888888889
1953,5,26,12.2222222222222
1953,5,27,11.6666666666667
1953,5,28,12.2222222222222
1953,5,29,13.3333333333333
1953,5,30,13.3333333333333
1953,5,31,13.3333333333333
1953,6,1,13.3333333333333
1953,6,2,13.3333333333333
1953,6,3,11.6666666666667
1953,6,4,13.3333333333333
1953,6,5,13.8888888888889
1953,6,6,14.4444444444444
1953,6,7,13.8888888888889
1953,6,8,13.8888888888889
1953,6,9,13.3333333333333
1953,6,10,13.3333333333333
1953,6,11,13.8888888888889
1953,6,12,13.8888888888889
1953,6,13,13.8888888888889
1953,6,14,14.4444444444444
1953,6,15,14.4444444444444
1953,6,16,15
1953,6,17,14.4444444444444
1953,6,18,14.4444444444444
1953,6,19,14.4444444444444
1953,6,20,14.4444444444444
1953,6,21,14.4444444444444
1953,6,22,14.4444444444444
1953,6,23,14.4444444444444
1953,6,24,14.4444444444444
1953,6,25,14.4444444444444
1953,6,26,14.4444444444444
1953,6,27,14.4444444444444
1953,6,28,14.4444444444444
1953,6,29,15
1953,6,30,15.5555555555556
1953,7,1,15.5555555555556
1953,7,2,15.5555555555556
1953,7,3,15.5555555555556
1953,7,4,16.1111111111111
1953,7,5,16.6666666666667
1953,7,6,18.3333333333333
1953,7,7,17.2222222222222
1953,7,8,17.7777777777778
1953,7,9,17.7777777777778
1953,7,10,17.7777777777778
1953,7,11,17.7777777777778
1953,7,12,18.3333333333333
1953,7,13,18.3333333333333
1953,7,14,18.3333333333333
1953,7,15,18.3333333333333
1953,7,16,18.3333333333333
1953,7,17,18.3333333333333
1953,7,18,18.8888888888889
1953,7,19,18.3333333333333
1953,7,20,17.7777777777778
1953,7,21,17.7777777777778
1953,7,22,18.3333333333333
1953,7,23,17.7777777777778
1953,7,24,17.7777777777778
1953,7,25,17.7777777777778
1953,7,26,17.7777777777778
1953,7,27,17.7777777777778
1953,7,28,18.3333333333333
1953,7,29,18.3333333333333
1953,7,30,18.3333333333333
1953,7,31,18.8888888888889
1953,8,1,18.8888888888889
1953,8,2,18.8888888888889
1953,8,3,18.8888888888889
1953,8,4,18.8888888888889
1953,8,5,18.8888888888889
1953,8,6,18.8888888888889
1953,8,7,19.4444444444444
1953,8,8,20
1953,8,9,19.4444444444444
1953,8,10,20
1953,8,11,20
1953,8,12,20
1953,8,13,20.5555555555556
1953,8,14,20.5555555555556
1953,8,15,20.5555555555556
1953,8,16,20.5555555555556
1953,8,17,20.5555555555556
1953,8,18,21.1111111111111
1953,8,19,20.5555555555556
1953,8,20,21.1111111111111
1953,8,21,21.1111111111111
1953,8,22,21.1111111111111
1953,8,23,21.1111111111111
1953,8,24,20
1953,8,25,20
1953,8,26,20
1953,8,27,19.4444444444444
1953,8,28,18.8888888888889
1953,8,29,18.8888888888889
1953,8,30,18.8888888888889
1953,8,31,18.8888888888889
1953,9,1,18.8888888888889
1953,9,2,18.8888888888889
1953,9,3,18.8888888888889
1953,9,4,18.8888888888889
1953,9,5,18.8888888888889
1953,9,6,20
1953,9,7,20
1953,9,8,20
1953,9,9,19.4444444444444
1953,9,10,19.4444444444444
1953,9,11,19.4444444444444
1953,9,12,20
1953,9,13,20
1953,9,14,20
1953,9,15,18.8888888888889
1953,9,16,20
1953,9,17,19.4444444444444
1953,9,18,19.4444444444444
1953,9,19,18.3333333333333
1953,9,20,18.3333333333333
1953,9,21,18.3333333333333
1953,9,22,18.8888888888889
1953,9,23,18.8888888888889
1953,9,24,18.3333333333333
1953,9,25,17.2222222222222
1953,9,26,17.2222222222222
1953,9,27,16.6666666666667
1953,9,28,16.6666666666667
1953,9,29,16.1111111111111
1953,9,30,16.1111111111111
1953,10,1,16.1111111111111
1953,10,2,15.5555555555556
1953,10,3,15.5555555555556
1953,10,4,15
1953,10,5,15
1953,10,6,15.5555555555556
1953,10,7,15.5555555555556
1953,10,8,15.5555555555556
1953,10,9,15.5555555555556
1953,10,10,15.5555555555556
1953,10,11,15
1953,10,12,15.5555555555556
1953,10,13,15.5555555555556
1953,10,14,15.5555555555556
1953,10,15,15.5555555555556
1953,10,16,15.5555555555556
1953,10,17,15.5555555555556
1953,10,18,15.5555555555556
1953,10,19,15.5555555555556
1953,10,20,15.5555555555556
1953,10,21,14.4444444444444
1953,10,22,10
1953,10,23,15
1953,10,24,13.3333333333333
1953,10,25,13.3333333333333
1953,10,26,13.3333333333333
1953,10,27,13.3333333333333
1953,10,28,13.3333333333333
1953,10,29,13.3333333333333
1953,10,30,13.3333333333333
1953,10,31,13.3333333333333
1953,11,1,13.3333333333333
1953,11,2,12.7777777777778
1953,11,3,12.7777777777778
1953,11,4,12.2222222222222
1953,11,5,11.6666666666667
1953,11,6,11.6666666666667
1953,11,7,11.6666666666667
1953,11,8,11.1111111111111
1953,11,9,11.1111111111111
1953,11,10,11.1111111111111
1953,11,11,11.1111111111111
1953,11,12,11.1111111111111
1953,11,13,11.1111111111111
1953,11,14,11.1111111111111
1953,11,15,10.5555555555556
1953,11,16,10
1953,11,17,10
1953,11,18,10
1953,11,19,10
1953,11,20,10
1953,11,21,10
1953,11,22,9.44444444444444
1953,11,23,9.44444444444444
1953,11,24,10
1953,11,25,10
1953,11,26,10
1953,11,27,10
1953,11,28,10
1954,2,28,6.66666666666667
1954,3,1,6.11111111111111
1954,3,2,6.11111111111111
1954,3,3,6.11111111111111
1954,3,4,5.55555555555556
1954,3,5,5.55555555555556
1954,3,6,5.55555555555556
1954,3,7,5.55555555555556
1954,3,8,6.11111111111111
1954,3,9,6.66666666666667
1954,3,10,6.11111111111111
1954,3,11,6.11111111111111
1954,3,12,6.11111111111111
1954,3,13,5.55555555555556
1954,3,14,5.55555555555556
1954,3,15,5.55555555555556
1954,3,16,6.11111111111111
1954,3,17,6.11111111111111
1954,3,18,6.66666666666667
1954,3,19,6.66666666666667
1954,3,20,6.66666666666667
1954,3,21,6.66666666666667
1954,3,22,6.66666666666667
1954,3,23,6.66666666666667
1954,3,24,7.22222222222222
1954,3,25,7.22222222222222
1954,3,26,7.22222222222222
1954,3,27,7.22222222222222
1954,3,28,7.22222222222222
1954,3,29,7.22222222222222
1954,3,30,7.22222222222222
1954,3,31,7.22222222222222
1954,4,1,10
1954,4,2,10
1954,4,3,10.5555555555556
1954,4,4,11.1111111111111
1954,4,5,11.1111111111111
1954,4,6,11.6666666666667
1954,4,7,11.6666666666667
1954,4,8,11.6666666666667
1954,4,9,12.2222222222222
1954,4,10,12.2222222222222
1954,4,11,12.2222222222222
1954,4,12,12.7777777777778
1954,4,13,12.7777777777778
1954,4,14,12.7777777777778
1954,4,15,13.3333333333333
1954,4,16,12.7777777777778
1954,4,17,12.7777777777778
1954,4,18,13.3333333333333
1954,4,19,12.7777777777778
1954,4,20,13.3333333333333
1954,4,21,13.3333333333333
1954,4,22,12.7777777777778
1954,4,23,12.7777777777778
1954,4,24,12.2222222222222
1954,4,25,12.2222222222222
1954,4,26,12.2222222222222
1954,4,27,11.6666666666667
1954,4,28,11.6666666666667
1954,4,29,11.6666666666667
1954,4,30,11.6666666666667
1954,5,1,10
1954,5,2,10
1954,5,3,10.5555555555556
1954,5,4,11.1111111111111
1954,5,5,11.1111111111111
1954,5,6,11.6666666666667
1954,5,7,11.6666666666667
1954,5,8,11.6666666666667
1954,5,9,12.2222222222222
1954,5,10,12.2222222222222
1954,5,11,12.2222222222222
1954,5,12,12.7777777777778
1954,5,13,12.7777777777778
1954,5,14,12.7777777777778
1954,5,15,13.3333333333333
1954,5,16,12.7777777777778
1954,5,17,12.7777777777778
1954,5,18,13.3333333333333
1954,5,19,12.7777777777778
1954,5,20,13.3333333333333
1954,5,21,13.3333333333333
1954,5,22,12.7777777777778
1954,5,23,12.7777777777778
1954,5,24,12.2222222222222
1954,5,25,12.2222222222222
1954,5,26,12.2222222222222
1954,5,27,11.6666666666667
1954,5,28,11.6666666666667
1954,5,29,11.6666666666667
1954,5,30,11.6666666666667
1954,5,31,11.6666666666667
1954,6,1,11.6666666666667
1954,6,2,12.2222222222222
1954,6,3,12.7777777777778
1954,6,4,12.7777777777778
1954,6,5,12.7777777777778
1954,6,6,12.7777777777778
1954,6,7,12.7777777777778
1954,6,8,12.7777777777778
1954,6,9,12.7777777777778
1954,6,10,13.3333333333333
1954,6,11,13.3333333333333
1954,6,12,13.3333333333333
1954,6,13,13.3333333333333
1954,6,14,13.3333333333333
1954,6,15,13.3333333333333
1954,6,16,13.3333333333333
1954,6,17,13.3333333333333
1954,6,18,13.3333333333333
1954,6,19,13.3333333333333
1954,6,20,13.3333333333333
1954,6,21,13.3333333333333
1954,6,22,13.8888888888889
1954,6,23,13.8888888888889
1954,6,24,13.8888888888889
1954,6,25,14.4444444444444
1954,6,26,15
1954,6,27,15
1954,6,28,15
1954,6,29,15
1954,6,30,15
1954,7,1,15
1954,7,2,14.4444444444444
1954,7,3,14.4444444444444
1954,7,4,14.4444444444444
1954,7,5,15
1954,7,6,15
1954,7,7,15.5555555555556
1954,7,8,15.5555555555556
1954,7,9,15.5555555555556
1954,7,10,15.5555555555556
1954,7,11,15.5555555555556
1954,7,12,16.1111111111111
1954,7,13,16.1111111111111
1954,7,14,16.6666666666667
1954,7,15,16.6666666666667
1954,7,16,16.6666666666667
1954,7,17,16.6666666666667
1954,7,18,16.6666666666667
1954,7,19,17.2222222222222
1954,7,20,17.2222222222222
1954,7,21,16.6666666666667
1954,7,22,16.6666666666667
1954,7,23,16.6666666666667
1954,7,24,16.6666666666667
1954,7,25,16.6666666666667
1954,7,26,16.6666666666667
1954,7,27,16.6666666666667
1954,7,28,17.2222222222222
1954,7,29,16.6666666666667
1954,7,30,17.2222222222222
1954,7,31,17.7777777777778
1954,8,1,17.2222222222222
1954,8,2,17.7777777777778
1954,8,3,17.7777777777778
1954,8,4,17.7777777777778
1954,8,5,17.2222222222222
1954,8,6,17.7777777777778
1954,8,7,17.2222222222222
1954,8,8,18.3333333333333
1954,8,9,18.3333333333333
1954,8,10,18.3333333333333
1954,8,11,18.3333333333333
1954,8,12,18.3333333333333
1954,8,13,18.3333333333333
1954,8,14,18.3333333333333
1954,8,15,18.3333333333333
1954,8,16,18.3333333333333
1954,8,17,18.3333333333333
1954,8,18,18.3333333333333
1954,8,19,18.8888888888889
1954,8,20,18.8888888888889
1954,8,21,18.3333333333333
1954,8,22,17.7777777777778
1954,8,23,17.7777777777778
1954,8,24,17.7777777777778
1954,8,25,17.7777777777778
1954,8,26,17.7777777777778
1954,8,27,17.7777777777778
1954,8,28,17.7777777777778
1954,8,29,17.7777777777778
1954,8,30,17.7777777777778
1954,8,31,17.7777777777778
1954,9,1,17.7777777777778
1954,9,2,18.3333333333333
1954,9,3,17.7777777777778
1954,9,4,17.7777777777778
1954,9,5,17.7777777777778
1954,9,6,18.3333333333333
1954,9,7,18.3333333333333
1954,9,8,18.3333333333333
1954,9,9,18.3333333333333
1954,9,10,18.3333333333333
1954,9,11,17.7777777777778
1954,9,12,17.7777777777778
1954,9,13,17.7777777777778
1954,9,14,17.7777777777778
1954,9,15,17.7777777777778
1954,9,16,17.7777777777778
1954,9,17,17.7777777777778
1954,9,18,17.2222222222222
1954,9,19,17.2222222222222
1954,9,20,17.2222222222222
1954,9,21,17.2222222222222
1954,9,22,17.2222222222222
1954,9,23,17.2222222222222
1954,9,24,17.2222222222222
1954,9,25,17.2222222222222
1954,9,26,16.6666666666667
1954,9,27,16.6666666666667
1954,9,28,16.6666666666667
1954,9,29,16.6666666666667
1954,9,30,15.5555555555556
1954,10,1,15.5555555555556
1954,10,2,16.1111111111111
1954,10,3,16.1111111111111
1954,10,4,15.5555555555556
1954,10,5,15.5555555555556
1954,10,6,15
1954,10,7,14.4444444444444
1954,10,8,15
1954,10,9,14.4444444444444
1954,10,10,14.4444444444444
1954,10,11,14.4444444444444
1954,10,12,14.4444444444444
1954,10,13,14.4444444444444
1954,10,14,13.8888888888889
1954,10,15,13.8888888888889
1954,10,16,13.3333333333333
1954,10,17,13.3333333333333
1954,10,18,7.77777777777778
1954,10,19,13.3333333333333
1954,10,20,13.3333333333333
1954,10,21,12.7777777777778
1954,10,22,12.7777777777778
1954,10,23,12.7777777777778
1954,10,24,12.2222222222222
1954,10,25,11.6666666666667
1954,10,26,11.6666666666667
1954,10,27,11.1111111111111
1954,10,28,11.1111111111111
1954,10,29,11.1111111111111
1954,10,30,11.1111111111111
1954,10,31,11.1111111111111
1954,11,1,11.1111111111111
1954,11,2,11.1111111111111
1954,11,3,11.1111111111111
1954,11,4,12.7777777777778
1954,11,5,11.6666666666667
1954,11,6,10.5555555555556
1954,11,7,10.5555555555556
1954,11,8,10.5555555555556
1954,11,9,10
1954,11,10,10
1954,11,11,11.6666666666667
1954,11,12,11.1111111111111
1954,11,13,11.1111111111111
1954,11,14,10.5555555555556
1954,11,15,10.5555555555556
1954,11,16,10.5555555555556
1954,11,17,10
1954,11,18,10
1954,11,19,10.5555555555556
1954,11,20,10
1954,11,21,10
1954,11,22,10.5555555555556
1954,11,23,10.5555555555556
1954,11,24,10
1954,11,25,10
1954,11,26,10
1954,11,27,10
1955,2,28,3.88888888888889
1955,3,1,3.88888888888889
1955,3,2,3.88888888888889
1955,3,3,3.33333333333333
1955,3,4,2.77777777777778
1955,3,5,2.77777777777778
1955,3,6,3.33333333333333
1955,3,7,3.33333333333333
1955,3,8,3.33333333333333
1955,3,9,3.33333333333333
1955,3,10,3.88888888888889
1955,3,11,3.88888888888889
1955,3,12,3.88888888888889
1955,3,13,3.88888888888889
1955,3,14,3.88888888888889
1955,3,15,3.88888888888889
1955,3,16,4.44444444444444
1955,3,17,4.44444444444444
1955,3,18,5
1955,3,19,5
1955,3,20,5
1955,3,21,5
1955,3,22,5
1955,3,23,5
1955,3,24,5
1955,3,25,5
1955,3,26,4.44444444444444
1955,3,27,4.44444444444444
1955,3,28,5.55555555555556
1955,3,29,5.55555555555556
1955,3,30,5.55555555555556
1955,3,31,6.11111111111111
1955,4,1,6.11111111111111
1955,4,2,6.11111111111111
1955,4,3,6.11111111111111
1955,4,4,6.11111111111111
1955,4,5,6.66666666666667
1955,4,6,6.66666666666667
1955,4,7,6.94444444444444
1955,4,8,7.22222222222222
1955,4,9,7.22222222222222
1955,4,10,7.77777777777778
1955,4,11,7.77777777777778
1955,4,12,7.77777777777778
1955,4,13,7.77777777777778
1955,4,14,7.77777777777778
1955,4,15,7.77777777777778
1955,4,16,7.77777777777778
1955,4,17,8.33333333333333
1955,4,18,8.33333333333333
1955,4,19,8.33333333333333
1955,4,20,8.33333333333333
1955,4,21,7.77777777777778
1955,4,22,7.77777777777778
1955,4,23,7.77777777777778
1955,4,24,7.77777777777778
1955,4,25,7.77777777777778
1955,4,26,7.77777777777778
1955,4,27,7.77777777777778
1955,4,28,8.33333333333333
1955,4,29,8.33333333333333
1955,4,30,8.33333333333333
1955,5,1,8.88888888888889
1955,5,2,9.44444444444444
1955,5,3,9.44444444444444
1955,5,4,9.44444444444444
1955,5,5,10
1955,5,6,10
1955,5,7,10.5555555555556
1955,5,8,10.5555555555556
1955,5,9,10.5555555555556
1955,5,10,11.1111111111111
1955,5,11,11.1111111111111
1955,5,12,12.2222222222222
1955,5,13,12.2222222222222
1955,5,14,12.2222222222222
1955,5,15,11.6666666666667
1955,5,16,11.6666666666667
1955,5,17,11.6666666666667
1955,5,18,11.6666666666667
1955,5,19,12.2222222222222
1955,5,20,12.2222222222222
1955,5,21,12.2222222222222
1955,5,22,11.6666666666667
1955,5,23,11.6666666666667
1955,5,24,11.6666666666667
1955,5,25,12.2222222222222
1955,5,26,12.7777777777778
1955,5,27,13.3333333333333
